n-999999999998,  zeta 
1657, -2.035507
1658, 11.394882
1659, -0.821909
1660, 0.801165
1661, -0.796751
1662, 7.980001
1663, -2.046483
1664, 1.798160
1665, -0.942674
1666, 0.019055
1667, 1.074339
1668, 5.119707
1669, -2.547984
1670, 3.476821
1671, -4.114355
1672, 3.760464
1673, -4.222912
1674, 6.261054
1675, 1.098957
1676, -1.707138
1677, -0.047486
1678, 0.025031
1679, -0.844076
1680, 1.531320
1681, -1.863341
1682, 0.786612
1683, -0.472972
1684, 0.168839
1685, -1.040696
1686, 0.190945
1687, 0.524207
1688, 1.360581
1689, -2.749782
1690, 1.432728
1691, -2.938044
1692, 1.686199
1693, 0.182344
1694, -0.848007
1695, 2.175860
1696, -13.763867
1697, -64.250565
1698, -11.567347
1699, 0.756421
1700, -0.802197
1701, -1.449075
1702, 1.892181
1703, -7.272054
1704, -2.365149
1705, 0.121899
1706, 1.318290
1707, -0.241899
1708, 2.285554
1709, -1.301225
1710, 0.316952
1711, -1.354850
1712, 0.026431
1713, -0.505102
1714, 0.473609
1715, 0.369493
1716, -1.555352
1717, -0.210507
1718, 9.215220
1719, -5.003441
1720, 4.867108
1721, -0.778489
1722, 1.128621
1723, -0.853069
1724, 0.840288
1725, -0.254987
1726, 0.063463
1727, 0.736249
1728, 1.278257
1729, -2.636992
1730, 0.294478
1731, -1.638316
1732, -1.854893
1733, -15.201245
1734, 1.357425
1735, -7.869076
1736, 1.304368
1737, -11.216993
1738, 0.222716
1739, -0.764508
1740, 1.730918
1741, -1.055136
1742, 0.443143
1743, -2.656311
1744, -0.303424
1745, -0.716074
1746, 2.734363
1747, -0.898932
1748, 6.478034
1749, 1.989293
1750, 0.179824
1751, -0.510680
1752, 0.601988
1753, -0.330575
1754, 0.568443
1755, 0.019460
1756, 0.442589
1757, -0.457011
1758, -2.003822
1759, 1.501224
1760, 5.183104
1761, -6.460032
1762, 1.154818
1763, -3.308576
1764, 2.040001
1765, -0.975371
1766, 9.113255
1767, -5.054198
1768, 13.749518
1769, -2.501738
1770, 0.802280
1771, 0.302052
1772, -0.914639
1773, -0.166641
1774, 1.185344
1775, -0.302618
1776, 1.433310
1777, -5.344542
1778, 0.303107
1779, -0.428089
1780, 2.600044
1781, -0.024632
1782, 0.462880
1783, -3.712354
1784, 6.340441
1785, -0.802404
1786, 0.579185
1787, -0.249792
1788, 0.911383
1789, -1.101429
1790, 2.556102
1791, -0.442303
1792, 0.112736
1793, 0.742195
1794, 0.876408
1795, -2.177286
1796, 4.044601
1797, -2.859663
1798, 1.104723
1799, -0.249323
1800, 1.773496
1801, -1.932294
1802, 0.889543
1803, 3.189928
1804, 8.306600
1805, -5.360034
1806, 6.218950
1807, -7.757762
1808, 11.701080
1809, -8.273645
1810, -2.349346
1811, -2.585598
1812, -3.666337
1813, 0.426037
1814, -0.375499
1815, 0.234372
1816, 0.093588
1817, -0.618380
1818, 0.171871
1819, -1.864635
1820, 0.566764
1821, -0.664705
1822, 0.501096
1823, -2.942283
1824, 1.230321
1825, -0.983528
1826, 0.780547
1827, 0.921193
1828, 4.314022
1829, -2.229626
1830, 4.141681
1831, -2.187109
1832, 0.416368
1833, 0.934072
1834, 5.393627
1835, -4.997040
1836, 2.115089
1837, -1.949908
1838, 0.099370
1839, -12.684247
1840, 1.627773
1841, -1.103489
1842, 1.505569
1843, -5.154064
1844, -0.523543
1845, -1.584868
1846, 4.181486
1847, 0.416599
1848, 1.793834
1849, -0.891184
1850, 0.896852
1851, -0.872077
1852, -0.249305
1853, -12.562484
1854, -0.010800
1855, -0.376549
1856, 0.462370
1857, 0.069616
1858, 0.326535
1859, 0.256339
1860, 2.368360
1861, -4.512517
1862, 0.054842
1863, 0.010255
1864, 0.169115
1865, 0.129695
1866, 0.456420
1867, 0.514420
1868, -0.491645
1869, 3.359363
1870, -5.802878
1871, 8.511810
1872, 42.364590
1873, -12.180449
1874, 4.454831
1875, 2.749740
1876, -0.013908
1877, -1.164914
1878, 5.073946
1879, -1.353780
1880, -0.396274
1881, -1.866712
1882, 0.133868
1883, -3.325889
1884, 0.589747
1885, -0.922621
1886, 2.318448
1887, -0.349869
1888, 0.925701
1889, -0.019148
1890, 0.994787
1891, -0.119846
1892, 0.479376
1893, -2.785071
1894, 0.468482
1895, -0.107972
1896, 1.786772
1897, -2.774638
1898, 1.139984
1899, -0.796061
1900, 9.676980
1901, -0.288099
1902, 3.330903
1903, -1.389619
1904, 0.149120
1905, -0.234671
1906, 1.005470
1907, -1.351661
1908, 2.766828
1909, -3.586964
1910, 0.374941
1911, -6.291834
1912, 4.612241
1913, -6.257262
1914, 4.196844
1915, -0.152624
1916, 0.874165
1917, -3.940081
1918, 1.084566
1919, -3.963073
1920, 6.959684
1921, -3.594354
1922, -3.987733
1923, 0.305648
1924, 0.214460
1925, -1.926043
1926, 0.005080
1927, -0.052847
1928, 0.594445
1929, -0.204497
1930, -1.122807
1931, -2.090153
1932, 3.100016
1933, -3.264577
1934, 0.475298
1935, -0.347829
1936, 0.667651
1937, 1.142858
1938, -0.665191
1939, -4.772385
1940, 4.841363
1941, -1.875317
1942, -0.129604
1943, 0.615626
1944, 10.024527
1945, -19.849975
1946, 6.082348
1947, 1.312210
1948, 7.062039
1949, 4.655772
1950, 0.010963
1951, -0.856693
1952, -0.473613
1953, -0.863773
1954, 0.546352
1955, -0.597235
1956, 0.581792
1957, -0.164651
1958, 0.453227
1959, -0.288078
1960, 5.877200
1961, -1.007732
1962, 5.744349
1963, -3.157456
1964, 0.867103
1965, -1.720292
1966, 1.094691
1967, -0.285663
1968, 0.593348
1969, -1.312555
1970, 0.443466
1971, -0.787925
1972, -0.442562
1973, -0.487487
1974, 4.473267
1975, -0.682017
1976, 1.255194
1977, 0.177490
1978, 6.922080
1979, -4.187116
1980, 0.518032
1981, -5.476565
1982, 1.271043
1983, -9.200812
1984, 3.163225
1985, -7.696875
1986, 10.982531
1987, 5.201776
1988, -0.908169
1989, -0.243161
1990, 1.256028
1991, -0.088684
1992, 1.375320
1993, -2.092453
1994, 1.446174
1995, -3.657808
1996, -1.238829
1997, -0.196915
1998, 0.183714
1999, -0.118774
2000, -0.098516
2001, -1.794313
2002, -0.141209
2003, -1.714607
2004, -0.051743
2005, 0.528617
2006, -2.570342
2007, -5.711424
2008, 7.509337
2009, -1.000697
2010, 0.878186
2011, -19.541328
2012, -3.568595
2013, -0.150955
2014, 1.644907
2015, -1.300854
2016, 7.379470
2017, -3.889702
2018, -0.629946
2019, -0.457572
2020, 2.881525
2021, -0.229446
2022, -0.359196
2023, -10.329244
2024, 1.223077
2025, -3.573407
2026, -0.390127
2027, -0.811835
2028, 0.563085
2029, -0.782521
2030, 1.303258
2031, -0.540171
2032, 1.107307
2033, 1.015861
2034, 7.505680
2035, -2.443656
2036, 1.344077
2037, -0.261742
2038, 1.811120
2039, -1.029556
2040, 0.057974
2041, -0.255318
2042, 0.261841
2043, 1.003363
2044, 0.358440
2045, -2.990613
2046, 1.771987
2047, -0.365065
2048, 2.994980
2049, -0.194022
2050, -6.751389
2051, -3.169296
2052, 37.684601
2053, -16.616422
2054, -5.635032
2055, 5.096475
2056, -1.564590
2057, -0.211633
2058, 3.961280
2059, 1.956676
2060, 0.143760
2061, -0.516514
2062, 2.487786
2063, -1.645874
2064, 0.292905
2065, -0.608993
2066, 0.008871
2067, -0.178810
2068, -0.705548
2069, -4.216678
2070, 0.520881
2071, -2.114469
2072, -0.072464
2073, -0.738041
2074, 6.032464
2075, -4.791136
2076, -0.295054
2077, 0.028448
2078, 2.989377
2079, -0.263652
2080, 1.011900
2081, -1.002573
2082, 0.538957
2083, -3.379156
2084, 5.886248
2085, -4.243091
2086, 7.834111
2087, -7.630404
2088, 0.235336
2089, -0.465801
2090, -0.119163
2091, -0.714094
2092, 0.514808
2093, 0.153058
2094, -3.085090
2095, -11.971235
2096, 7.314923
2097, -2.452754
2098, 1.819576
2099, -1.089956
2100, 0.269992
2101, -0.734252
2102, 0.844859
2103, -1.250907
2104, 1.230565
2105, 0.437488
2106, -0.002270
2107, 0.049190
2108, 0.429574
2109, 0.412384
2110, -1.266270
2111, -2.796959
2112, 3.241380
2113, -2.755375
2114, 0.128273
2115, 1.195370
2116, 0.284022
2117, 0.780885
2118, 14.786705
2119, -2.773324
2120, 0.715992
2121, -3.129692
2122, 23.865452
2123, 4.473612
2124, -0.146533
2125, -1.839677
2126, 3.721238
2127, -1.983391
2128, -0.419981
2129, -1.846701
2130, 1.335094
2131, -0.003026
2132, 0.097588
2133, -0.253530
2134, -0.151841
2135, -3.024072
2136, 0.402350
2137, -1.097817
2138, 0.998041
2139, -3.293014
2140, 1.452518
2141, -0.986847
2142, 0.679174
2143, -3.036541
2144, 1.576837
2145, -1.607646
2146, 1.728959
2147, -5.583652
2148, 1.557488
2149, -1.857739
2150, 0.620253
2151, -0.568635
2152, -0.067451
2153, -1.772680
2154, -0.344034
2155, -0.000828
2156, 0.405898
2157, 3.943285
2158, 17.957121
2159, -9.468645
2160, 3.480433
2161, -11.569335
2162, -1.940424
2163, -1.282202
2164, 1.225683
2165, -0.830157
2166, 2.289264
2167, -1.639532
2168, -0.520768
2169, -0.392657
2170, -0.014883
2171, 0.007484
2172, 1.762155
2173, -0.358471
2174, 3.894288
2175, -0.193380
2176, 0.826149
2177, -1.308521
2178, 2.580172
2179, -0.185234
2180, 0.242584
2181, 0.070770
2182, -0.117462
2183, -0.415763
2184, -2.448103
2185, -2.256105
2186, -5.104355
2187, -11.589583
2188, 11.399808
2189, -8.449256
2190, 4.685012
2191, -8.892800
2192, -2.647938
2193, -0.238137
2194, 0.185148
2195, -3.722945
2196, 2.869412
2197, -1.000057
2198, 3.677858
2199, -1.370805
2200, -0.627125
2201, -0.080147
2202, -0.215867
2203, -0.939930
2204, 3.158884
2205, -2.205374
2206, 4.723840
2207, -0.459060
2208, 0.820591
2209, -3.689884
2210, 5.557582
2211, 0.266145
2212, -0.429538
2213, -0.351066
2214, -0.059906
2215, -1.819918
2216, 0.217273
2217, 0.575974
2218, 3.309180
2219, -0.843594
2220, 1.527323
2221, -1.061123
2222, 1.436241
2223, -0.272305
2224, -6.452764
2225, -13.020206
2226, 2.878441
2227, -6.549525
2228, 6.168137
2229, -5.095981
2230, 6.040254
2231, -0.096296
2232, 0.137563
2233, -7.097171
2234, 3.922738
2235, -4.451688
2236, 3.056180
2237, 1.218239
2238, -2.256037
2239, -0.080120
2240, 0.529047
2241, -0.142029
2242, 0.300574
2243, 0.082120
2244, 2.268992
2245, -0.428618
2246, -0.000982
2247, 1.040801
2248, 0.975125
2249, 0.186178
2250, 1.314434
2251, -2.876008
2252, 11.995975
2253, -2.277844
2254, -0.475131
2255, -0.647395
2256, 2.040454
2257, -0.517688
2258, 0.865643
2259, 2.173423
2260, 9.919251
2261, -3.466252
2262, 1.007053
2263, -8.838756
2264, 1.459319
2265, -3.769690
2266, 1.304953
2267, -1.820612
2268, 2.788034
2269, -3.090503
2270, 0.938160
2271, -0.424896
2272, 0.636065
2273, -2.359483
2274, 2.887649
2275, -2.699217
2276, 2.569381
2277, -1.254464
2278, 1.338139
2279, -2.254602
2280, 0.662585
2281, -1.339074
2282, -0.006794
2283, -0.636711
2284, 2.624038
2285, -0.752704
2286, 0.042324
2287, -0.844169
2288, 1.001517
2289, -0.762454
2290, -0.034076
2291, -0.379210
2292, 0.987237
2293, 3.251996
2294, 4.915914
2295, 1.912798
2296, -2.347901
2297, -17.548176
2298, 12.273287
2299, -25.262179
2300, -3.576496
2301, 0.644868
2302, -0.304963
2303, 3.598857
2304, -0.137251
2305, 0.120193
2306, 0.300994
2307, -0.462550
2308, 0.638466
2309, -1.665439
2310, 1.677937
2311, -2.798666
2312, 3.339270
2313, -2.676760
2314, -0.383555
2315, -0.128377
2316, 0.647911
2317, -0.067658
2318, 0.243187
2319, -0.425140
2320, 4.193051
2321, 0.610527
2322, 9.603669
2323, 0.936297
2324, 0.274415
2325, 0.488473
2326, 2.281824
2327, -4.069670
2328, 0.792618
2329, -5.245668
2330, 2.168902
2331, -3.839420
2332, 2.066037
2333, 0.077877
2334, -1.112511
2335, -3.512546
2336, 3.444356
2337, -6.998421
2338, 0.033789
2339, -9.437412
2340, 4.872715
2341, -1.708115
2342, 3.747876
2343, -1.680975
2344, 0.638435
2345, 0.512339
2346, 0.157724
2347, -1.091817
2348, 0.774558
2349, -0.106536
2350, 2.431528
2351, -0.184449
2352, 0.691160
2353, -1.344857
2354, 0.407385
2355, -0.374351
2356, 0.592529
2357, 0.613085
2358, 1.086169
2359, 1.004700
2360, -2.355452
2361, -11.256305
2362, 1.128156
2363, -2.528009
2364, 2.616997
2365, -2.011477
2366, 6.777460
2367, -0.846028
2368, 3.816255
2369, -11.901707
2370, 0.347692
2371, -8.693000
2372, 1.375334
2373, 0.937946
2374, 2.550321
2375, -1.467452
2376, 0.883634
2377, 0.724555
2378, 0.105566
2379, -1.726519
2380, 0.084534
2381, 0.393789
2382, 3.234452
2383, -1.095578
2384, 0.085153
2385, 1.203966
2386, -4.573098
2387, -21.489563
2388, -0.898585
2389, -1.512587
2390, 0.280522
2391, -0.823601
2392, 0.335289
2393, -0.420465
2394, 0.362886
2395, -1.065265
2396, 1.768591
2397, -0.068640
2398, -0.132110
2399, 1.045864
2400, -8.407855
2401, -8.086746
2402, 16.758784
2403, -3.065237
2404, 0.706470
2405, 0.335861
2406, 10.980926
2407, -6.072389
2408, 7.199927
2409, -1.027897
2410, -0.602217
2411, 0.157934
2412, 2.393304
2413, -0.538886
2414, 4.009719
2415, -3.382355
2416, -1.747531
2417, 0.129403
2418, 0.441892
2419, -0.590120
2420, 0.939253
2421, -0.799206
2422, 0.978114
2423, -0.266740
2424, 0.300661
2425, -1.792073
2426, 2.700452
2427, -0.279504
2428, -0.435839
2429, -0.672933
2430, 0.947884
2431, 1.050077
2432, -0.883594
2433, -12.622221
2434, 9.027580
2435, 0.004803
2436, 2.412767
2437, -3.941903
2438, 7.681034
2439, -0.602474
2440, 1.513074
2441, -2.529277
2442, 0.570454
2443, -2.142232
2444, 0.259338
2445, -6.323488
2446, -1.139926
2447, 0.038634
2448, 1.914330
2449, -2.894209
2450, 0.358371
2451, -9.074327
2452, 1.759549
2453, -0.801394
2454, 3.060120
2455, -0.233364
2456, -0.574142
2457, 0.063939
2458, -0.002723
2459, 0.209018
2460, -0.093847
2461, -5.747979
2462, 1.176140
2463, -0.322394
2464, -0.224914
2465, -4.207458
2466, 0.486618
2467, -3.603758
2468, -0.106754
2469, 0.024291
2470, -0.167604
2471, 3.359996
2472, 0.124206
2473, 3.963150
2474, 14.198588
2475, 0.066147
2476, 47.207904
2477, 7.868378
2478, -4.470183
2479, 0.900304
2480, 3.065820
2481, 0.748163
2482, 0.488361
2483, -1.145893
2484, 1.324420
2485, 0.191483
2486, 0.210790
2487, -1.394755
2488, 0.181665
2489, -0.708299
2490, 0.319084
2491, 0.247846
2492, -3.519444
2493, -9.197324
2494, 2.071529
2495, -0.921566
2496, 1.296594
2497, -1.278530
2498, 2.825925
2499, -0.120160
2500, -0.348762
2501, -0.617828
2502, 12.851207
2503, 0.388078
2504, 0.308466
2505, -0.293035
2506, 1.161918
2507, -0.984828
2508, -1.435194
2509, 6.062716
2510, 26.197736
2511, -1.998781
2512, 3.000519
2513, -1.078535
2514, 1.140072
2515, -1.995962
2516, 1.548459
2517, -1.090810
2518, 2.484206
2519, -2.924490
2520, 0.990812
2521, -0.924097
2522, 2.266440
2523, -1.883930
2524, 4.680048
2525, -6.247392
2526, -2.830330
2527, 0.463872
2528, 0.128889
2529, -1.380370
2530, 0.308262
2531, -0.440517
2532, 0.030200
2533, -0.788247
2534, -0.025986
2535, 0.310583
2536, -0.223845
2537, 0.322683
2538, -0.052433
2539, -1.174696
2540, 6.173960
2541, -3.681708
2542, 8.238437
2543, -4.135495
2544, 12.646595
2545, -3.786907
2546, 5.681274
2547, 2.696773
2548, 0.579729
2549, -2.373917
2550, 1.623433
2551, -4.166707
2552, 0.803787
2553, -0.454687
2554, 2.269160
2555, -1.369090
2556, 0.342733
2557, -0.630302
2558, 0.463876
2559, -0.087670
2560, 1.732667
2561, -0.951563
2562, 1.153423
2563, -1.302458
2564, 0.492107
2565, -5.825059
2566, 2.164165
2567, -0.219739
2568, 1.733438
2569, -2.597058
2570, 2.474621
2571, -0.845329
2572, 1.895899
2573, -0.542426
2574, 0.186796
2575, -0.342101
2576, -1.284670
2577, -9.908091
2578, 0.011408
2579, -0.522868
2580, 2.344941
2581, -4.822525
2582, 3.371248
2583, -2.311014
2584, 0.837157
2585, 6.112852
2586, 37.079110
2587, -4.753641
2588, -8.338628
2589, 2.714534
2590, -0.305309
2591, -0.787816
2592, 0.793336
2593, -0.087040
2594, 0.519855
2595, -0.167642
2596, 0.098301
2597, -1.519241
2598, 2.136505
2599, -1.216155
2600, 0.547137
2601, -0.371488
2602, 1.030303
2603, -1.519372
2604, -0.683798
2605, -4.171183
2606, 2.658299
2607, -0.458309
2608, -0.016434
2609, 2.625789
2610, 3.058564
2611, -6.592356
2612, 3.267493
2613, -1.485900
2614, 2.240089
2615, -5.234515
2616, 30.035519
2617, 0.284934
2618, -9.180491
2619, 0.377649
2620, -0.062264
2621, -0.546782
2622, 0.406324
2623, -0.878854
2624, 1.242399
2625, -2.546617
2626, 0.569720
2627, -4.027260
2628, 2.596402
2629, -1.857095
2630, 1.896410
2631, -1.744947
2632, 0.696801
2633, -4.138968
2634, 1.657710
2635, -1.093595
2636, 1.297830
2637, -1.044670
2638, 0.151859
2639, -1.207579
2640, 0.398863
2641, -1.378132
2642, 0.489940
2643, -0.359590
2644, -1.086398
2645, -2.613163
2646, -0.928357
2647, -3.527300
2648, 1.605289
2649, -1.711494
2650, -1.355803
2651, -22.974447
2652, 3.800765
2653, -0.249164
2654, 3.677021
2655, -10.360388
2656, -0.161062
2657, 0.304160
2658, 1.764253
2659, -1.240653
2660, 0.559504
2661, -0.279144
2662, 0.407216
2663, 0.157456
2664, 4.509106
2665, -1.841940
2666, -0.619995
2667, -0.302875
2668, 1.053948
2669, -0.229281
2670, 0.100052
2671, 0.280626
2672, -0.408923
2673, 1.250504
2674, 2.301173
2675, 3.455725
2676, 9.426015
2677, -11.320625
2678, 1.314911
2679, -1.252066
2680, 3.527513
2681, -0.246779
2682, 0.582179
2683, -1.437467
2684, -0.568280
2685, -5.841223
2686, 2.941207
2687, -1.271841
2688, 3.345768
2689, -3.799427
2690, 6.776437
2691, -3.804266
2692, -0.169007
2693, -4.431183
2694, 3.082355
2695, 0.934374
2696, 0.389098
2697, -1.195634
2698, 0.092268
2699, -2.824052
2700, 7.443452
2701, 0.573966
2702, 0.704411
2703, -0.799801
2704, 0.905622
2705, -0.650856
2706, 0.881521
2707, -1.332167
2708, 1.390214
2709, -1.136964
2710, 0.435230
2711, -1.199609
2712, 0.461654
2713, 0.405644
2714, 2.866549
2715, -0.456594
2716, -0.749684
2717, 2.073907
2718, -9.752224
2719, -19.805059
2720, 1.604637
2721, -16.273630
2722, 10.776647
2723, -0.375025
2724, 8.901464
2725, 2.610734
2726, 0.991646
2727, -6.782382
2728, -4.007154
2729, 0.305981
2730, 0.461694
2731, -0.061673
2732, 0.580544
2733, -0.373418
2734, -0.165177
2735, -1.564387
2736, 0.605023
2737, -2.242832
2738, 1.553200
2739, -0.732120
2740, 5.803645
2741, -0.022851
2742, 2.095693
2743, -4.752361
2744, 1.067587
2745, 0.333647
2746, 0.199026
2747, -0.367364
2748, 1.270809
2749, 0.170412
2750, -3.129855
2751, -7.626479
2752, 8.414528
2753, -4.473993
2754, -0.624714
2755, -0.530797
2756, 0.461866
2757, 1.800807
2758, 10.571010
2759, -6.800971
2760, 0.697687
2761, -3.617428
2762, 0.495164
2763, -0.667430
2764, -1.263418
2765, -11.907567
2766, 6.091003
2767, -0.810881
2768, 3.063241
2769, -0.499396
2770, -1.444632
2771, 0.247792
2772, 1.030531
2773, 0.241917
2774, 0.083248
2775, -0.012933
2776, -0.470306
2777, -2.198973
2778, 0.655951
2779, -2.368964
2780, 0.211974
2781, -0.813554
2782, 1.972798
2783, -0.186452
2784, 0.703983
2785, 0.324924
2786, 1.062807
2787, -2.257185
2788, 0.355341
2789, -20.513324
2790, 2.635653
2791, -3.847979
2792, 2.625603
2793, -1.864934
2794, 3.449404
2795, -2.959556
2796, 0.038358
2797, -2.542876
2798, 1.535525
2799, -3.269413
2800, 0.841712
2801, -2.031280
2802, 0.207614
2803, -1.128431
2804, 1.994347
2805, 0.368646
2806, 0.071292
2807, 0.992987
2808, 2.683376
2809, -3.314492
2810, 5.023456
2811, 0.463600
2812, 0.090534
2813, -1.576153
2814, 5.052074
2815, -5.245698
2816, -0.899121
2817, -0.676279
2818, 0.327090
2819, 0.050038
2820, 0.956890
2821, -1.326441
2822, 1.151307
2823, -0.939211
2824, -0.311143
2825, 2.973751
2826, -1.870544
2827, 1.372567
2828, 17.513896
2829, -9.693039
2830, 36.177039
2831, 18.202576
2832, 0.107235
2833, -0.420554
2834, 1.447872
2835, -2.373230
2836, -0.761761
2837, -0.572718
2838, 3.016457
2839, -0.163152
2840, 0.237724
2841, -0.978091
2842, 1.664861
2843, -0.795445
2844, 3.339860
2845, 0.146815
2846, 0.468651
2847, -0.564134
2848, -0.038179
2849, 0.379285
2850, 1.520297
2851, 0.152800
2852, -0.086902
2853, -4.755514
2854, 3.194780
2855, -1.200778
2856, -1.396921
2857, -9.799662
2858, 3.340242
2859, -1.528898
2860, 0.942614
2861, -5.308327
2862, 5.868016
2863, -6.904508
2864, 1.517652
2865, 0.140608
2866, 2.273061
2867, -4.051320
2868, -0.274762
2869, -0.365252
2870, 0.255844
2871, -0.800412
2872, -0.046255
2873, -4.515735
2874, 0.869754
2875, -12.675634
2876, -0.971627
2877, -0.945669
2878, -0.127432
2879, -0.737647
2880, 2.130304
2881, -1.625981
2882, 0.572715
2883, -0.248113
2884, 1.236055
2885, -0.646180
2886, 0.450211
2887, -0.010465
2888, -0.973371
2889, 1.678417
2890, 3.696558
2891, -1.712671
2892, 6.554747
2893, -0.466217
2894, 1.135023
2895, -4.176817
2896, 0.473488
2897, -1.994250
2898, -0.061702
2899, -6.094054
2900, 8.021124
2901, -9.954762
2902, 27.513274
2903, 12.373682
2904, -4.441393
2905, 0.092364
2906, 0.870893
2907, -0.670251
2908, 1.196921
2909, -1.277002
2910, -0.541764
2911, -0.142914
2912, -0.032824
2913, 0.439469
2914, 2.709034
2915, -0.240164
2916, 2.147545
2917, -0.185284
2918, 2.481556
2919, -1.297928
2920, 1.137740
2921, -1.056788
2922, 6.002033
2923, -5.408135
2924, 0.364020
2925, -1.458574
2926, 1.015430
2927, -0.752115
2928, -0.419889
2929, -1.789569
2930, -1.029545
2931, -6.258329
2932, 0.240448
2933, -8.610653
2934, 5.787328
2935, -0.741730
2936, 3.113001
2937, -5.100872
2938, 0.744057
2939, -0.180632
2940, -0.063693
2941, -3.105020
2942, 19.987804
2943, 8.080396
2944, -0.137580
2945, 0.069348
2946, 1.094580
2947, -1.486846
2948, 0.147078
2949, -1.886623
2950, 2.005134
2951, -0.854936
2952, 2.300658
2953, -3.787969
2954, -0.985809
2955, -0.158153
2956, 0.202001
2957, -0.196508
2958, 0.626365
2959, 0.500763
2960, -0.428143
2961, -1.289276
2962, -1.609889
2963, -1.552782
